done,2016-11-23 00:00:00,2016-11-23 00:09:59,2016-11-22 17:10:12
donefea44bece172bc9696ae57c26888bf8a.VisitsSummary,2016-11-23 00:00:00,2016-11-23 00:09:59,2016-11-22 17:10:13
done,2016-11-23 00:10:00,2016-11-23 00:19:59,2016-11-22 17:20:15
donefea44bece172bc9696ae57c26888bf8a.VisitsSummary,2016-11-23 00:10:00,2016-11-23 00:19:59,2016-11-22 17:20:16
done,2016-11-23 00:20:00,2016-11-23 00:29:59,2016-11-22 17:30:20
donefea44bece172bc9696ae57c26888bf8a.VisitsSummary,2016-11-23 00:20:00,2016-11-23 00:29:59,2016-11-22 17:30:20
done,2016-11-23 00:30:00,2016-11-23 00:39:59,2016-11-22 17:40:12
donefea44bece172bc9696ae57c26888bf8a.VisitsSummary,2016-11-23 00:30:00,2016-11-23 00:39:59,2016-11-22 17:40:12
done,2016-11-23 00:40:00,2016-11-23 00:49:59,2016-11-22 17:50:14
donefea44bece172bc9696ae57c26888bf8a.VisitsSummary,2016-11-23 00:40:00,2016-11-23 00:49:59,2016-11-22 17:50:15
done,2016-11-23 00:50:00,2016-11-23 00:59:59,2016-11-22 18:00:18
donefea44bece172bc9696ae57c26888bf8a.VisitsSummary,2016-11-23 00:50:00,2016-11-23 00:59:59,2016-11-22 18:00:18
done,2016-11-23 01:00:00,2016-11-23 01:09:59,2016-11-22 18:10:11
donefea44bece172bc9696ae57c26888bf8a.VisitsSummary,2016-11-23 01:00:00,2016-11-23 01:09:59,2016-11-22 18:10:11
done,2016-11-23 01:10:00,2016-11-23 01:19:59,2016-11-22 18:20:14
donefea44bece172bc9696ae57c26888bf8a.VisitsSummary,2016-11-23 01:10:00,2016-11-23 01:19:59,2016-11-22 18:20:15
done,2016-11-23 01:20:00,2016-11-23 01:29:59,2016-11-22 18:30:18
donefea44bece172bc9696ae57c26888bf8a.VisitsSummary,2016-11-23 01:20:00,2016-11-23 01:29:59,2016-11-22 18:30:18
done,2016-11-23 01:30:00,2016-11-23 01:39:59,2016-11-22 18:40:11
donefea44bece172bc9696ae57c26888bf8a.VisitsSummary,2016-11-23 01:30:00,2016-11-23 01:39:59,2016-11-22 18:40:12
done,2016-11-23 01:40:00,2016-11-23 01:49:59,2016-11-22 18:50:15
donefea44bece172bc9696ae57c26888bf8a.VisitsSummary,2016-11-23 01:40:00,2016-11-23 01:49:59,2016-11-22 18:50:16
done,2016-11-23 01:50:00,2016-11-23 01:59:59,2016-11-22 19:00:19
donefea44bece172bc9696ae57c26888bf8a.VisitsSummary,2016-11-23 01:50:00,2016-11-23 01:59:59,2016-11-22 19:00:19
done,2016-11-23 02:00:00,2016-11-23 02:09:59,2016-11-22 19:10:13
donefea44bece172bc9696ae57c26888bf8a.VisitsSummary,2016-11-23 02:00:00,2016-11-23 02:09:59,2016-11-22 19:10:13
done,2016-11-23 02:10:00,2016-11-23 02:19:59,2016-11-22 19:20:17
donefea44bece172bc9696ae57c26888bf8a.VisitsSummary,2016-11-23 02:10:00,2016-11-23 02:19:59,2016-11-22 19:20:17
done,2016-11-23 02:20:00,2016-11-23 02:29:59,2016-11-22 19:30:20
donefea44bece172bc9696ae57c26888bf8a.VisitsSummary,2016-11-23 02:20:00,2016-11-23 02:29:59,2016-11-22 19:30:21
done,2016-11-23 02:30:00,2016-11-23 02:39:59,2016-11-22 19:40:14
donefea44bece172bc9696ae57c26888bf8a.VisitsSummary,2016-11-23 02:30:00,2016-11-23 02:39:59,2016-11-22 19:40:15
done,2016-11-23 02:40:00,2016-11-23 02:49:59,2016-11-22 19:50:18
donefea44bece172bc9696ae57c26888bf8a.VisitsSummary,2016-11-23 02:40:00,2016-11-23 02:49:59,2016-11-22 19:50:19
done,2016-11-23 02:50:00,2016-11-23 02:59:59,2016-11-22 20:00:12
donefea44bece172bc9696ae57c26888bf8a.VisitsSummary,2016-11-23 02:50:00,2016-11-23 02:59:59,2016-11-22 20:00:12
done,2016-11-23 03:00:00,2016-11-23 03:09:59,2016-11-22 20:10:15
donefea44bece172bc9696ae57c26888bf8a.VisitsSummary,2016-11-23 03:00:00,2016-11-23 03:09:59,2016-11-22 20:10:15
done,2016-11-23 03:10:00,2016-11-23 03:19:59,2016-11-22 20:20:19
donefea44bece172bc9696ae57c26888bf8a.VisitsSummary,2016-11-23 03:10:00,2016-11-23 03:19:59,2016-11-22 20:20:19
done,2016-11-23 03:20:00,2016-11-23 03:29:59,2016-11-22 20:30:13
donefea44bece172bc9696ae57c26888bf8a.VisitsSummary,2016-11-23 03:20:00,2016-11-23 03:29:59,2016-11-22 20:30:13
done,2016-11-23 03:30:00,2016-11-23 03:39:59,2016-11-22 20:40:17
donefea44bece172bc9696ae57c26888bf8a.VisitsSummary,2016-11-23 03:30:00,2016-11-23 03:39:59,2016-11-22 20:40:17
done,2016-11-23 03:40:00,2016-11-23 03:49:59,2016-11-22 20:50:11
donefea44bece172bc9696ae57c26888bf8a.VisitsSummary,2016-11-23 03:40:00,2016-11-23 03:49:59,2016-11-22 20:50:11
done,2016-11-23 03:50:00,2016-11-23 03:59:59,2016-11-22 21:00:15
donefea44bece172bc9696ae57c26888bf8a.VisitsSummary,2016-11-23 03:50:00,2016-11-23 03:59:59,2016-11-22 21:00:15
done,2016-11-23 04:00:00,2016-11-23 04:09:59,2016-11-22 21:10:12
donefea44bece172bc9696ae57c26888bf8a.VisitsSummary,2016-11-23 04:00:00,2016-11-23 04:09:59,2016-11-22 21:10:12
done,2016-11-23 04:10:00,2016-11-23 04:19:59,2016-11-22 21:20:16
donefea44bece172bc9696ae57c26888bf8a.VisitsSummary,2016-11-23 04:10:00,2016-11-23 04:19:59,2016-11-22 21:20:17
done,2016-11-23 04:20:00,2016-11-23 04:29:59,2016-11-22 21:30:11
donefea44bece172bc9696ae57c26888bf8a.VisitsSummary,2016-11-23 04:20:00,2016-11-23 04:29:59,2016-11-22 21:30:12
done,2016-11-23 04:30:00,2016-11-23 04:39:59,2016-11-22 21:40:16
donefea44bece172bc9696ae57c26888bf8a.VisitsSummary,2016-11-23 04:30:00,2016-11-23 04:39:59,2016-11-22 21:40:16
done,2016-11-23 04:40:00,2016-11-23 04:49:59,2016-11-22 21:50:11
donefea44bece172bc9696ae57c26888bf8a.VisitsSummary,2016-11-23 04:40:00,2016-11-23 04:49:59,2016-11-22 21:50:12
done,2016-11-23 04:50:00,2016-11-23 04:59:59,2016-11-22 22:00:17
donefea44bece172bc9696ae57c26888bf8a.VisitsSummary,2016-11-23 04:50:00,2016-11-23 04:59:59,2016-11-22 22:00:17
done,2016-11-23 05:00:00,2016-11-23 05:09:59,2016-11-22 22:10:13
donefea44bece172bc9696ae57c26888bf8a.VisitsSummary,2016-11-23 05:00:00,2016-11-23 05:09:59,2016-11-22 22:10:13
done,2016-11-23 05:10:00,2016-11-23 05:19:59,2016-11-22 22:20:11
donefea44bece172bc9696ae57c26888bf8a.VisitsSummary,2016-11-23 05:10:00,2016-11-23 05:19:59,2016-11-22 22:20:12
done,2016-11-23 05:20:00,2016-11-23 05:29:59,2016-11-22 22:30:17
donefea44bece172bc9696ae57c26888bf8a.VisitsSummary,2016-11-23 05:20:00,2016-11-23 05:29:59,2016-11-22 22:30:18
done,2016-11-23 05:30:00,2016-11-23 05:39:59,2016-11-22 22:40:15
donefea44bece172bc9696ae57c26888bf8a.VisitsSummary,2016-11-23 05:30:00,2016-11-23 05:39:59,2016-11-22 22:40:15
done,2016-11-23 05:40:00,2016-11-23 05:49:59,2016-11-22 22:50:13
donefea44bece172bc9696ae57c26888bf8a.VisitsSummary,2016-11-23 05:40:00,2016-11-23 05:49:59,2016-11-22 22:50:14
done,2016-11-23 05:50:00,2016-11-23 05:59:59,2016-11-22 23:00:15
donefea44bece172bc9696ae57c26888bf8a.VisitsSummary,2016-11-23 05:50:00,2016-11-23 05:59:59,2016-11-22 23:00:16
done,2016-11-23 06:00:00,2016-11-23 06:09:59,2016-11-22 23:10:13
donefea44bece172bc9696ae57c26888bf8a.VisitsSummary,2016-11-23 06:00:00,2016-11-23 06:09:59,2016-11-22 23:10:14
done,2016-11-23 06:10:00,2016-11-23 06:19:59,2016-11-22 23:20:12
donefea44bece172bc9696ae57c26888bf8a.VisitsSummary,2016-11-23 06:10:00,2016-11-23 06:19:59,2016-11-22 23:20:12
done,2016-11-23 06:20:00,2016-11-23 06:29:59,2016-11-22 23:30:21
donefea44bece172bc9696ae57c26888bf8a.VisitsSummary,2016-11-23 06:20:00,2016-11-23 06:29:59,2016-11-22 23:30:22
done,2016-11-23 06:30:00,2016-11-23 06:39:59,2016-11-22 23:40:12
donefea44bece172bc9696ae57c26888bf8a.VisitsSummary,2016-11-23 06:30:00,2016-11-23 06:39:59,2016-11-22 23:40:12
done,2016-11-23 06:40:00,2016-11-23 06:49:59,2016-11-22 23:50:12
donefea44bece172bc9696ae57c26888bf8a.VisitsSummary,2016-11-23 06:40:00,2016-11-23 06:49:59,2016-11-22 23:50:13
done,2016-11-23 06:50:00,2016-11-23 06:59:59,2016-11-23 00:00:13
donefea44bece172bc9696ae57c26888bf8a.VisitsSummary,2016-11-23 06:50:00,2016-11-23 06:59:59,2016-11-23 00:00:14
done,2016-11-23 07:00:00,2016-11-23 07:09:59,2016-11-23 00:10:48
donefea44bece172bc9696ae57c26888bf8a.VisitsSummary,2016-11-23 07:00:00,2016-11-23 07:09:59,2016-11-23 00:10:49
done,2016-11-23 07:10:00,2016-11-23 07:19:59,2016-11-23 00:20:21
donefea44bece172bc9696ae57c26888bf8a.VisitsSummary,2016-11-23 07:10:00,2016-11-23 07:19:59,2016-11-23 00:20:22
done,2016-11-23 07:20:00,2016-11-23 07:29:59,2016-11-23 00:30:22
donefea44bece172bc9696ae57c26888bf8a.VisitsSummary,2016-11-23 07:20:00,2016-11-23 07:29:59,2016-11-23 00:30:23
done,2016-11-23 07:30:00,2016-11-23 07:39:59,2016-11-23 00:40:13
donefea44bece172bc9696ae57c26888bf8a.VisitsSummary,2016-11-23 07:30:00,2016-11-23 07:39:59,2016-11-23 00:40:14
done,2016-11-23 07:40:00,2016-11-23 07:49:59,2016-11-23 00:50:16
donefea44bece172bc9696ae57c26888bf8a.VisitsSummary,2016-11-23 07:40:00,2016-11-23 07:49:59,2016-11-23 00:50:17
done,2016-11-23 07:50:00,2016-11-23 07:59:59,2016-11-23 01:00:19
donefea44bece172bc9696ae57c26888bf8a.VisitsSummary,2016-11-23 07:50:00,2016-11-23 07:59:59,2016-11-23 01:00:20
done,2016-11-23 08:00:00,2016-11-23 08:09:59,2016-11-23 01:10:20
donefea44bece172bc9696ae57c26888bf8a.VisitsSummary,2016-11-23 08:00:00,2016-11-23 08:09:59,2016-11-23 01:10:21
done,2016-11-23 08:10:00,2016-11-23 08:19:59,2016-11-23 01:20:21
donefea44bece172bc9696ae57c26888bf8a.VisitsSummary,2016-11-23 08:10:00,2016-11-23 08:19:59,2016-11-23 01:20:22
done,2016-11-23 08:20:00,2016-11-23 08:29:59,2016-11-23 01:30:17
donefea44bece172bc9696ae57c26888bf8a.VisitsSummary,2016-11-23 08:20:00,2016-11-23 08:29:59,2016-11-23 01:30:18
done,2016-11-23 08:30:00,2016-11-23 08:39:59,2016-11-23 01:40:20
donefea44bece172bc9696ae57c26888bf8a.VisitsSummary,2016-11-23 08:30:00,2016-11-23 08:39:59,2016-11-23 01:40:20
done,2016-11-23 08:40:00,2016-11-23 08:49:59,2016-11-23 01:50:22
donefea44bece172bc9696ae57c26888bf8a.VisitsSummary,2016-11-23 08:40:00,2016-11-23 08:49:59,2016-11-23 01:50:23
done,2016-11-23 08:50:00,2016-11-23 08:59:59,2016-11-23 02:00:14
donefea44bece172bc9696ae57c26888bf8a.VisitsSummary,2016-11-23 08:50:00,2016-11-23 08:59:59,2016-11-23 02:00:15
done,2016-11-23 09:00:00,2016-11-23 09:09:59,2016-11-23 02:10:17
donefea44bece172bc9696ae57c26888bf8a.VisitsSummary,2016-11-23 09:00:00,2016-11-23 09:09:59,2016-11-23 02:10:18
done,2016-11-23 09:10:00,2016-11-23 09:19:59,2016-11-23 02:20:19
donefea44bece172bc9696ae57c26888bf8a.VisitsSummary,2016-11-23 09:10:00,2016-11-23 09:19:59,2016-11-23 02:20:20
done,2016-11-23 09:20:00,2016-11-23 09:29:59,2016-11-23 02:30:21
donefea44bece172bc9696ae57c26888bf8a.VisitsSummary,2016-11-23 09:20:00,2016-11-23 09:29:59,2016-11-23 02:30:22
done,2016-11-23 09:30:00,2016-11-23 09:39:59,2016-11-23 02:40:14
donefea44bece172bc9696ae57c26888bf8a.VisitsSummary,2016-11-23 09:30:00,2016-11-23 09:39:59,2016-11-23 02:40:15
done,2016-11-23 09:40:00,2016-11-23 09:49:59,2016-11-23 02:50:20
donefea44bece172bc9696ae57c26888bf8a.VisitsSummary,2016-11-23 09:40:00,2016-11-23 09:49:59,2016-11-23 02:50:21
done,2016-11-23 09:50:00,2016-11-23 09:59:59,2016-11-23 03:00:19
donefea44bece172bc9696ae57c26888bf8a.VisitsSummary,2016-11-23 09:50:00,2016-11-23 09:59:59,2016-11-23 03:00:21
done,2016-11-23 10:00:00,2016-11-23 10:09:59,2016-11-23 03:10:16
donefea44bece172bc9696ae57c26888bf8a.VisitsSummary,2016-11-23 10:00:00,2016-11-23 10:09:59,2016-11-23 03:10:16
done,2016-11-23 10:10:00,2016-11-23 10:19:59,2016-11-23 03:20:22
donefea44bece172bc9696ae57c26888bf8a.VisitsSummary,2016-11-23 10:10:00,2016-11-23 10:19:59,2016-11-23 03:20:24
done,2016-11-23 10:20:00,2016-11-23 10:29:59,2016-11-23 03:30:22
donefea44bece172bc9696ae57c26888bf8a.VisitsSummary,2016-11-23 10:20:00,2016-11-23 10:29:59,2016-11-23 03:30:23
done,2016-11-23 10:30:00,2016-11-23 10:39:59,2016-11-23 03:40:17
donefea44bece172bc9696ae57c26888bf8a.VisitsSummary,2016-11-23 10:30:00,2016-11-23 10:39:59,2016-11-23 03:40:18
done,2016-11-23 10:40:00,2016-11-23 10:49:59,2016-11-23 03:50:20
donefea44bece172bc9696ae57c26888bf8a.VisitsSummary,2016-11-23 10:40:00,2016-11-23 10:49:59,2016-11-23 03:50:21
done,2016-11-23 10:50:00,2016-11-23 10:59:59,2016-11-23 04:00:17
donefea44bece172bc9696ae57c26888bf8a.VisitsSummary,2016-11-23 10:50:00,2016-11-23 10:59:59,2016-11-23 04:00:18
done,2016-11-23 11:00:00,2016-11-23 11:09:59,2016-11-23 04:10:12
donefea44bece172bc9696ae57c26888bf8a.VisitsSummary,2016-11-23 11:00:00,2016-11-23 11:09:59,2016-11-23 04:10:13
done,2016-11-23 11:10:00,2016-11-23 11:19:59,2016-11-23 04:20:28
donefea44bece172bc9696ae57c26888bf8a.VisitsSummary,2016-11-23 11:10:00,2016-11-23 11:19:59,2016-11-23 04:20:30
done,2016-11-23 11:20:00,2016-11-23 11:29:59,2016-11-23 04:30:23
